"lemmaID","lemma","POS","SW"
"50873","ἱππωνέω","verb",FALSE
"50874","ἱππωνία","noun",FALSE
"nlsj1245","Ἱππώνιον","proper",FALSE
"nlsj844","Ἵππωτος","proper",FALSE
"50876","ἴπτομαι","verb",FALSE
"50879","ἴπωσις","adjective",FALSE
"nlsj1716","Ἴρασα","proper",FALSE
"nlsj1717","Ἴρβος","proper",FALSE
"nlsj1715","Ἴρη","proper",FALSE
"nlsj1246","Ἱρή","proper",FALSE
"50888","ἰρίζω","verb",FALSE
"50891","ἰρινόμικτος","adjective",FALSE
"50892","ἴρινος","adjective",FALSE
"50893","ἰριοειδής","adjective",FALSE
"nlsj60494","ἶρις","noun",FALSE
"50894","Ἶρις","proper",FALSE
"50902","Ἶρος","proper",FALSE
"50908","ἴς","adjective",FALSE
"50910","ἰσάγγελος","adjective",FALSE
"nlsj3552","Ἰσαγόρης","proper",FALSE
"50911","ἰσάδελφος","adjective",FALSE
"50912","ἰσάζω","verb",FALSE
"50915","ἰσαῖος","adjective",FALSE
"nlsj1720","Ἰσαῖος","proper",FALSE
"nlsj60892","ἰσαίτατος","adjective",FALSE
"50916","ἰσαίτερος","adjective",FALSE
"50917","ἰσάκις","adverb",FALSE
"nlsj1721","Ἴσανδρος","proper",FALSE
"50927","ἰσάνεμος","adjective",FALSE
"50929","ἰσάργυρος","adjective",FALSE
"50932","ἰσάριθμος","adjective",FALSE
"nlsj3553","Ἰσαρχίδης","proper",FALSE
"nlsj1722","Ἴσαρχος","proper",FALSE
"50937","ἰσάστερος","adjective",FALSE
"50939","ἰσάτις","adjective",FALSE
"50940","ἰσατώδης","adjective",FALSE
"nlsj3554","Ἰσέας","proper",FALSE
"50944","Ἰσεῖα","proper",FALSE
"50947","ἰσηγορέομαι","verb",FALSE
"50948","ἰσηγορία","adjective",FALSE
"50950","ἰσήλικος","adjective",FALSE
"50951","ἰσῆλιξ","noun",FALSE
"50952","ἰσημερία","noun",FALSE
"50953","ἰσημερινός","adjective",FALSE
"50954","ἰσημέριον","noun",FALSE
"50955","ἰσήμερος","adjective",FALSE
"50956","ἰσήρετμος","adjective",FALSE
"50957","ἰσήρης","adjective",FALSE
"50958","ἰσήριθμος","adjective",FALSE
"50962","Ἴσθμια","proper",FALSE
"nlsj3575","Ἰσθμιάδης","proper",FALSE
"50964","Ἰσθμιακός","adjective",FALSE
"50965","Ἰσθμιάς","proper",FALSE
"50967","Ἰσθμικός","adjective",FALSE
"50968","ἴσθμιον","noun",FALSE
"50969","Ἰσθμιονίκης","proper",FALSE
"nlsj3580","Ἰσθμιόνικος","proper",FALSE
"50970","ἴσθμιος","adjective",FALSE
"nlsj1728","Ἴσθμιος","proper",FALSE
"50974","Ἰσθμοῖ","adverb",FALSE
"nlsj3574","ἰσθμός","noun",FALSE
"nlsj61105","ἰσθμώδης","adjective",FALSE
"50978","Ἰσιακός","adjective",FALSE
"nlsj3556","Ἰσίδωρος","proper",FALSE
"nlsj1724","Ἰσίης","proper",FALSE
"50983","ἰσίκιον","noun",FALSE
"50985","ἴσιον","noun",FALSE
"nlsj1719","Ἴσις","proper",FALSE
"50987","Ἶσις","proper",FALSE
"nlsj60501","ἴσκε","verb",FALSE
"50990","ἴσκω","verb",FALSE
"50992","ἵσμα","noun",FALSE
"nlsj3560","Ἰσμαρίς","proper",FALSE
"nlsj1725","Ἴσμαρος","proper",FALSE
"nlsj3562","Ἰσμήνη","proper",FALSE
"nlsj3563","Ἰσμήνιος","proper",FALSE
"nlsj3565","Ἰσμηνός","proper",FALSE
"50998","ἰσοβαρής","adverb",FALSE
"50999","ἰσοβασιλεύς","noun",FALSE
"51003","ἰσόγαιος","adjective",FALSE
"51006","ἰσογονία","noun",FALSE
"51008","ἰσογραφή","noun",FALSE
"nlsj61002","ἰσογράφος","noun",FALSE
"51010","ἰσογώνιος","adjective",FALSE
"51011","ἰσοδαίμων","adjective",FALSE
"51012","ἰσοδαίτης","adjective",FALSE
"nlsj3568","Ἰσοδαίτης","proper",FALSE
"51015","ἰσόδενδρος","adjective",FALSE
"51017","ἰσοδίαιτος","adjective",FALSE
"nlsj3569","Ἰσοδίκη","proper",FALSE
"51023","ἰσόδρομος","adjective",FALSE
"51024","ἰσοδυναμέω","verb",FALSE
"51025","ἰσοδυναμία","noun",FALSE
"51026","ἰσοδύναμος","adjective",FALSE
"51027","ἰσοελκής","adjective",FALSE
"51029","ἰσοέτηρος","adjective",FALSE
"51034","ἰσόζυγος","adjective",FALSE
"51036","ἰσόθεος","adjective",FALSE
"51045","ἰσοκέλευθος","adjective",FALSE
"51046","ἰσοκέφαλος","adjective",FALSE
"51047","ἰσοκίνδυνος","adjective",FALSE
"51051","ἰσόκληρος","adjective",FALSE
"51052","ἰσοκλινής","adjective",FALSE
"51054","ἰσόκοιλος","adjective",FALSE
"51055","ἰσοκόρυφος","adjective",FALSE
"51057","ἰσόκραιρος","adjective",FALSE
"51060","Ἰσοκράτειος","proper",FALSE
"51063","ἰσοκρατής","adverb",FALSE
"nlsj3566","Ἰσοκράτης","proper",FALSE
"51064","ἰσοκρατία","noun",FALSE
"51066","ἰσόκριθος","adjective",FALSE
"51068","ἰσόκτυπος","adjective",FALSE
"51069","ἰσόκυκλος","adjective",FALSE
"51071","ἰσόκωλος","adjective",FALSE
"51076","ἰσολογία","noun",FALSE
"nlsj3572","Ἰσόλοχος","proper",FALSE
"51080","ἰσομάτωρ","noun",FALSE
"51081","ἰσόμαχος","adjective",FALSE
"51082","ἰσομεγέθης","adjective",FALSE
"51084","ἰσομερής","adverb",FALSE
"51085","ἰσομέτρητος","adjective",FALSE
"51086","ἰσομετρία","noun",FALSE
"51087","ἰσόμετρος","adjective",FALSE
"51088","ἰσομέτωπος","adjective",FALSE
"51089","ἰσομήκης","adjective",FALSE
"51090","ἰσομιλήσιος","adjective",FALSE
"51091","ἰσομοιρέω","verb",FALSE
"51092","ἰσομοιρία","noun",FALSE
"51094","ἰσόμοιρος","adjective",FALSE
"51095","ἰσόμορος","adjective",FALSE
"51096","ἰσόνειρος","adjective",FALSE
"51097","ἰσόνεκυς","noun",FALSE
"51099","ἰσονομέομαι","verb",FALSE
"51100","ἰσονομία","noun",FALSE
"51101","ἰσονομικός","adjective",FALSE
"51102","ἰσόνομος","adjective",FALSE
"nlsj3567","Ἰσόνομος","proper",FALSE
"51107","ἰσόπαις","noun",FALSE
"51109","ἰσοπαλής","adverb",FALSE
"51110","ἰσόπαλος","adjective",FALSE
"51112","ἰσόπεδον","noun",FALSE
"51113","ἰσόπεδος","adjective",FALSE
"51121","ἰσοπλατής","adjective",FALSE
"51123","ἰσόπλευρος","adjective",FALSE
"51125","ἰσοπληθής","adverb",FALSE
"51127","ἰσοπολιτεία","noun",FALSE
"51128","ἰσοπολίτης","noun",FALSE
"51130","ἰσόπρεσβυς","adjective",FALSE
"51142","ἰσορροπέω","verb",FALSE
"51144","ἰσορροπία","noun",FALSE
"51146","ἰσόρροπος","adjective",FALSE
"51148","ἴσος","adjective",FALSE
"nlsj1726","Ἶσος","proper",FALSE
"51149","ἰσοσθένεια","noun",FALSE
"51150","ἰσοσθενέω","verb",FALSE
"51151","ἰσοσθενής","adverb",FALSE
"51153","ἰσοσκελής","adjective",FALSE
"51157","ἰσόσταθμος","adjective",FALSE
"51158","ἰσοστάσιος","adjective",FALSE
"51167","ἰσοσύλλαβος","adjective",FALSE
"51170","ἰσοτάλαντος","adjective",FALSE
"51174","ἰσοταχής","adverb",FALSE
"51175","ἰσοτέλεια","noun",FALSE
"51176","ἰσοτέλεστος","adjective",FALSE
"51178","ἰσοτελής","adjective",FALSE
"51182","ἰσότης","noun",FALSE
"51184","ἰσοτιμία","noun",FALSE
"nlsj3573","Ἰσοτιμίδης","proper",FALSE
"51185","ἰσότιμος","adjective",FALSE
"51189","ἰσοτράπεζος","adjective",FALSE
"51190","ἰσοτριβής","adjective",FALSE
"51191","ἰσότυπος","adjective",FALSE
"51192","ἰσοτύραννος","adjective",FALSE
"nlsj61097","ἰσουψής","adjective",FALSE
"51196","ἰσοφανής","adjective",FALSE
"51197","ἰσοφαρίζω","verb",FALSE
"51198","ἰσόφθογγος","adjective",FALSE
"51202","ἰσοφόρος","adjective",FALSE
"51205","ἰσοφυής","adverb",FALSE
"51207","ἰσοχειλής","adjective",FALSE
"51213","ἰσόχορδος","adjective",FALSE
"51214","ἰσοχρονέω","verb",FALSE
"51216","ἰσόχρονος","adjective",FALSE
"51218","ἰσόχρυσος","adjective",FALSE
"51219","ἰσοψηφία","noun",FALSE
"51221","ἰσόψηφος","adjective",FALSE
"51223","ἰσόψυχος","adjective",FALSE
"51224","ἰσόω","verb",FALSE
"51225","Ἱσπανία","proper",FALSE
"51227","Ἱσπανός","proper",FALSE
"nlsj1729","Ἴσσα","proper",FALSE
"nlsj3586","Ἰσσήδονες","proper",FALSE
"nlsj3587","Ἰσσός","proper",FALSE
"nlsj3588","Ἰσσώριος","proper",FALSE
"51234","ἱστάνω","verb",FALSE
"51237","ἱστάω","verb",FALSE
"51239","ἰστέον","adjective",FALSE
"51241","ἵστημι","verb",FALSE
"nlsj1250","Ἱστίαια","proper",FALSE
"nlsj1253","Ἱστιαιεύς","proper",FALSE
"nlsj1251","Ἱστιαίη","proper",FALSE
"nlsj1252","Ἱστιαῖος","proper",FALSE
"nlsj1254","Ἱστιαιῶτις","proper",FALSE
"nlsj60380","ἱστιάτωρ","noun",FALSE
"nlsj60382","ἱστιητόριον","noun",FALSE
"51243","ἱστιοδρομέω","verb",FALSE
"51245","ἱστίον","noun",FALSE
"51248","ἱστιορράφος","adjective",FALSE
"51249","ἱστοβοεύς","noun",FALSE
"51250","ἱστοδόκη","noun",FALSE
"51252","ἱστοπέδη","noun",FALSE
"51253","ἱστόποδες","noun",FALSE
"51255","ἱστοπόνος","adjective",FALSE
"51256","ἱστορέω","verb",FALSE
"51257","ἱστόρημα","noun",FALSE
"51258","ἱστορητέον","adjective",FALSE
"51259","ἱστορία","noun",FALSE
"51261","ἱστορικός","adjective",FALSE
"51262","ἱστοριογραφέω","verb",FALSE
"51263","ἱστοριογραφία","noun",FALSE
"51265","ἱστοριόγραφος","noun",FALSE
"nlsj1255","Ἱστορίς","proper",FALSE
"51269","ἱστός","noun",FALSE
"nlsj60405","ἱστουργέω","verb",FALSE
"nlsj60406","ἱστουργία","noun",FALSE
"nlsj60407","ἱστουργός","adjective",FALSE
"nlsj3589","Ἰστρία","proper",FALSE
"nlsj3591","Ἰστριανός","proper",FALSE
"51279","Ἴστρος","proper",FALSE
"51281","ἱστών","noun",FALSE
"nlsj3592","Ἰστώνη","proper",FALSE
"nlsj59955","ἵστωρ","noun",FALSE
"nlsj3593","Ἰσχαγόρας","proper",FALSE
"51288","ἰσχάδιον","adjective",FALSE
"51289","ἰσχαδοκάρυον","adjective",FALSE
"51290","ἰσχαδοπώλης","noun",FALSE
"nlsj61115","ἰσχαδόπωλις","noun",FALSE
"51293","ἴσχαιμος","adjective",FALSE
"51295","ἰσχαλέος","adjective",FALSE
"51297","ἰσχανάω","verb",FALSE
"nlsj1731","Ἴσχανδρος","proper",FALSE
"51298","ἰσχάνω","verb",FALSE
"51300","ἰσχάς","noun",FALSE
"nlsj3595","Ἰσχένοος","proper",FALSE
"nlsj1732","Ἴσχενος","proper",FALSE
"nlsj3594","Ἰσχέπολις","proper",FALSE
"51309","ἰσχιακός","adjective",FALSE
"51310","ἰσχιάς","noun",FALSE
"nlsj61122","ἰσχίον","noun",FALSE
"51313","ἴσχιον","noun",FALSE
"51315","ἰσχναίνω","verb",FALSE
"51319","ἰσχνασία","noun",FALSE
"51320","ἰσχνασμός","noun",FALSE
"nlsj40140","ἰσχνέομαι","verb",FALSE
"51326","ἰσχνός","adjective",FALSE
"51327","ἰσχνοσκελής","adjective",FALSE
"51328","ἰσχνότης","noun",FALSE
"51331","ἰσχνόφωνος","adjective",FALSE
"nlsj3596","Ἰσχόμαχος","proper",FALSE
"51335","ἰσχομένως","adverb",FALSE
"51336","ἰσχουρέω","verb",FALSE
"51337","ἰσχουρία","noun",FALSE
"51339","ἰσχυρίζομαι","verb",FALSE
"51341","ἰσχυριστέον","adjective",FALSE
"51343","ἰσχυρογνωμοσύνη","noun",FALSE
"51344","ἰσχυρογνώμων","adjective",FALSE
"51351","ἰσχυροποιέω","verb",FALSE
"51353","ἰσχυροποιός","adjective",FALSE
"51358","ἰσχυρός","adjective",FALSE
"51365","ἰσχυρόω","verb",FALSE
"51366","ἰσχύς","noun",FALSE
"nlsj1733","Ἴσχυς","proper",FALSE
"51367","ἴσχυσις","noun",FALSE
"51368","ἰσχύω","verb",FALSE
"51369","ἴσχω","verb",FALSE
"51370","ἰσωνία","noun",FALSE
"51372","ἰσώνυμος","adjective",FALSE
"51373","ἴσως","adverb",FALSE
"51376","Ἰταλία","proper",FALSE
"51379","Ἰταλικός","adjective",FALSE
"nlsj3602","Ἰταλιώτης","proper",FALSE
"nlsj3604","Ἰταλιωτικός","adjective",FALSE
"51380","Ἰταλός","proper",FALSE
"nlsj3605","Ἰταμάνους","proper",FALSE
"51383","ἰταμία","noun",FALSE
"51384","ἰταμός","adjective",FALSE
"51385","ἰταμότης","noun",FALSE
"nlsj1734","Ἴτανος","proper",FALSE
"51387","ἰτέα","noun",FALSE
"nlsj61176","ἰτείη","noun",FALSE
"nlsj61175","ἰτέινος","adjective",FALSE
"51389","ἰτέον","adjective",FALSE
"51394","ἴτης","noun",FALSE
"51395","ἰτητέον","adjective",FALSE
"51396","ἰτητικός","adjective",FALSE
"51399","ἰτός","adjective",FALSE
"51400","ἴτριον","noun",FALSE
"51405","Ἴτυλος","proper",FALSE
"nlsj3606","Ἰτυμονεύς","proper",FALSE
"51407","ἴτυς","adjective",FALSE
"51408","Ἴτυς","proper",FALSE
"51410","Ἴτων","proper",FALSE
"nlsj3610","Ἰτωνιάς","proper",FALSE
"51411","Ἰτώνιος","proper",FALSE
"nlsj1738","Ἴτωνος","proper",FALSE
"51417","ἰυγή","noun",FALSE
"51418","ἰυγμός","noun",FALSE
"51419","ἴυγξ","adjective",FALSE
"51420","ἰύζω","verb",FALSE
"51421","ἰυκτής","adjective",FALSE
"nlsj3612","Ἰύρκαι","proper",FALSE
"nlsj3444","Ἰφεύς","proper",FALSE
"nlsj3462","Ἰφθίμη","proper",FALSE
"51424","ἴφθιμος","adjective",FALSE
"51425","ἶφι","adverb",FALSE
"nlsj3447","Ἰφιάς","proper",FALSE
"51427","ἰφιγένεια","adjective",FALSE
"nlsj3448","Ἰφιδάμας","proper",FALSE
"nlsj3452","Ἰφικλέης","proper",FALSE
"nlsj3453","Ἰφικληείη","proper",FALSE
"nlsj1694","Ἴφικλος","proper",FALSE
"nlsj3454","Ἰφικράτης","proper",FALSE
"nlsj3456","Ἰφιμέδεια","proper",FALSE
"nlsj3458","Ἰφιμεδούσα","proper",FALSE
"nlsj3457","Ἰφιμέδων","proper",FALSE
"nlsj3459","Ἰφινόη","proper",FALSE
"nlsj3445","Ἰφίνοος","proper",FALSE
"51432","ἴφιος","adjective",FALSE
"nlsj1692","Ἴφις","proper",FALSE
"nlsj1693","Ἶφις","proper",FALSE
"nlsj3460","Ἰφιτίδης","proper",FALSE
"nlsj3461","Ἰφιτίων","proper",FALSE
"nlsj1695","Ἴφιτος","proper",FALSE
"51434","ἴφυον","adjective",FALSE
"51439","ἰχθύα","noun",FALSE
"51443","ἰχθυάω","verb",FALSE
"51444","ἰχθυβολεύς","noun",FALSE
"51445","ἰχθυβολέω","verb",FALSE
"nlsj61223","ἰχθυβόλος","adjective",FALSE
"51446","ἰχθύβολος","adjective",FALSE
"51448","ἰχθύβοτος","adjective",FALSE
"51449","ἰχθυγόνος","adjective",FALSE
"51450","ἰχθύδιον","noun",FALSE
"51454","ἰχθυήματα","noun",FALSE
"nlsj61233","ἰχθυηρά","noun",FALSE
"51455","ἰχθυηρός","adjective",FALSE
"nlsj61238","ἰχθυικός","adjective",FALSE
"nlsj61236","ἰχθύινος","adjective",FALSE
"51461","ἰχθυνόμος","adjective",FALSE
"51463","ἰχθυόβρωτος","adjective",FALSE
"51464","ἰχθυοειδής","adjective",FALSE
"51465","ἰχθυόεις","adjective",FALSE
"51472","ἰχθυολογέω","verb",FALSE
"51474","ἰχθυόμαντις","noun",FALSE
"51481","ἰχθυοπώλης","noun",FALSE
"51482","ἰχθυοπωλία","noun",FALSE
"51483","ἰχθυοπώλιον","noun",FALSE
"51486","ἰχθυοτροφεῖον","noun",FALSE
"51489","ἰχθυοτρόφος","adjective",FALSE
"51491","ἰχθυοφαγέω","verb",FALSE
"nlsj61246","ἰχθυοφάγος","adjective",FALSE
"51493","ἰχθυόφαγος","adjective",FALSE
"nlsj61217","ἰχθύς","noun",FALSE
"nlsj3642","Ἰχθύς","proper",FALSE
"51502","ἰχθυφόνος","adjective",FALSE
"51503","ἰχθυώδης","adverb",FALSE
"nlsj1741","Ἴχναι","proper",FALSE
"nlsj3632","Ἰχναῖα","proper",FALSE
"51505","Ἰχναῖος","proper",FALSE
"nlsj61203","ἰχνεία","noun",FALSE
"nlsj61205","ἰχνεύμων","noun",FALSE
"nlsj60530","ἴχνευσις","noun",FALSE
"nlsj61206","ἰχνευτής","noun",FALSE
"51515","Ἰχνευτής","proper",FALSE
"nlsj60529","ἰχνεύω","verb",FALSE
"51520","ἰχνηλάτης","adjective",FALSE
"51523","ἴχνιον","noun",FALSE
"51530","ἴχνος","noun",FALSE
"51531","ἰχνοσκοπέω","verb",FALSE
"51532","ἰχνοσκοπία","noun",FALSE
"51533","ἰχώρ","adjective",FALSE
"51534","ἰχωροειδής","adverb",FALSE
"nlsj60532","ἶψ","noun",FALSE
"nlsj61275","ἰψός","noun",FALSE
"nlsj61187","ἰώ","interjection",TRUE
"51547","Ἰώ","proper",FALSE
"nlsj3617","Ἰώαννης","proper",FALSE
"51550","ἰωγή","noun",FALSE
"51551","ἰώδης","adjective",FALSE
"51553","ἰωή","noun",FALSE
"51554","ἰωκή","noun",FALSE
"nlsj3618","Ἰωκή","proper",FALSE
"nlsj3614","Ἰώλκιος","proper",FALSE
"nlsj3619","Ἰωλκός","adjective",FALSE
"51557","Ἴων","proper",FALSE
"nlsj3625","Ἰωνιάς","proper",FALSE
"nlsj3621","Ἰωνίδης","proper",FALSE
"nlsj61197","ἰωνιή","noun",FALSE
"51562","Ἰωνικός","adjective",FALSE
"51564","Ἰώνιος","proper",FALSE
"nlsj3622","Ἰωνίς","proper",FALSE
"51566","ἰωνίσκος","noun",FALSE
"nlsj3616","Ἰώσηπος","proper",FALSE
"51572","ἴωσις","adjective",FALSE
"51573","ἰῶτα","adjective",FALSE
"nlsj3630","Ἰωτάπη","proper",FALSE
"51576","ἰωχμός","adjective",FALSE
"nlsj5842","Κάανθος","proper",FALSE
"nlsj5843","Κάβαλα","proper",FALSE
"51588","καβάλλης","noun",FALSE
"51594","καββαλικός","adjective",FALSE
"nlsj5913","Καβειραίη","proper",FALSE
"nlsj5914","Καβειραῖος","proper",FALSE
"nlsj5918","Καβειρικός","adjective",FALSE
"nlsj5911","Καβείριον","proper",FALSE
"51596","Κάβειροι","proper",FALSE
"nlsj5919","Καβησός","proper",FALSE
"51603","κάβος","noun",FALSE
"51607","κάγκανον","noun",FALSE
"51608","κάγκανος","adjective",FALSE
"51615","καγχάζω","verb",FALSE
"51616","καγχαλάω","verb",FALSE
"51627","κάδδιχος","noun",FALSE
"51630","κάδιον","adjective",FALSE
"51632","καδίσκος","noun",FALSE
"nlsj5920","Καδμεῖος","proper",FALSE
"nlsj5923","Καδμηίς","proper",FALSE
"51636","Καδμῖλος","proper",FALSE
"51637","Καδμογενής","proper",FALSE
"51638","Κάδμος","proper",FALSE
"51641","κάδος","adjective",FALSE
"nlsj5847","Κάδυτις","proper",FALSE
"51645","Κάειρα","proper",FALSE
"51647","καθά","adverb",FALSE
"51648","καθαγιάζω","verb",FALSE
"51649","καθαγίζω","verb",FALSE
"51650","καθαγισμός","noun",FALSE
"51651","καθαγνίζω","verb",FALSE
"51652","καθαιμακτός","adjective",FALSE
"51653","καθαιμάσσω","verb",FALSE
"51654","καθαιματόω","verb",FALSE
"51655","κάθαιμος","adjective",FALSE
"51656","καθαίρεσις","noun",FALSE
"51657","καθαιρετέος","adjective",FALSE
"51658","καθαιρέτης","noun",FALSE
"51659","καθαιρετικός","adjective",FALSE
"51660","καθαιρετός","adjective",FALSE
"51661","καθαιρέω","verb",FALSE
"51662","καθαίρω","verb",FALSE
"nlsj64069","καθαλίσκομαι","verb",FALSE
"51664","καθάλλομαι","verb",FALSE
"51667","κάθαλος","adjective",FALSE
"51668","καθαμαξεύω","verb",FALSE
"51673","καθάπαν","adverb",FALSE
"51674","καθάπαξ","adverb",FALSE
"51678","καθαπτός","adjective",FALSE
"51679","καθάπτω","verb",FALSE
"51681","καθάρειος","adjective",FALSE
"nlsj62521","καθαρευτέος","adjective",FALSE
"51685","καθαρεύω","verb",FALSE
"51687","καθαρίζω","verb",FALSE
"nlsj62520","καθαριότης","noun",FALSE
"51689","καθαριόω","verb",FALSE
"51691","καθαρισμός","noun",FALSE
"51692","καθαριστήριον","noun",FALSE
"51694","κάθαρμα","adjective",FALSE
"51696","καθαρμόζω","verb",FALSE
"51697","καθαρμός","noun",FALSE
"51701","καθαρός","adjective",FALSE
"51702","καθαρότης","noun",FALSE
"51709","καθαρπάζω","verb",FALSE
"51710","καθάρσιος","adjective",FALSE
"nlsj6056","Καθάρσιος","proper",FALSE
"51711","κάθαρσις","noun",FALSE
"51713","καθαρτήρ","noun",FALSE
"51714","καθαρτήριος","adjective",FALSE
"51715","καθαρτής","noun",FALSE
"51716","καθαρτικός","adjective",FALSE
"51718","καθάρυλλος","adjective",FALSE
"51723","καθέδρα","noun",FALSE
"51727","καθέζομαι","verb",FALSE
"51729","καθείμαρται","verb",FALSE
"51731","κάθειρξις","noun",FALSE
"51732","καθεῖς","adverb",FALSE
"51735","καθεκτέον","adjective",FALSE
"51736","καθέκτης","noun",FALSE
"51737","καθεκτικός","adjective",FALSE
"51738","καθεκτός","adjective",FALSE
"51739","καθελίσσω","verb",FALSE
"51741","καθελκυσμός","noun",FALSE
"51742","καθέλκω","verb",FALSE
"51743","κάθεμα","noun",FALSE
"nlsj65358","καθενίζω","verb",FALSE
"51746","καθεξῆς","adverb",FALSE
"51747","κάθεξις","noun",FALSE
"51749","κάθερμα","noun",FALSE
"51750","καθέρπω","verb",FALSE
"51753","κάθεσις","noun",FALSE
"51756","καθεστηκότως","adverb",FALSE
"51760","καθεστῶτα","noun",FALSE
"51761","καθεστώτως","adverb",FALSE
"51763","καθετήρ","noun",FALSE
"51769","καθέτης","noun",FALSE
"51771","κάθετος","adjective",FALSE
"51772","καθευδητέον","adjective",FALSE
"51773","καθεύδω","verb",FALSE
"51775","καθευρεσιλογέω","verb",FALSE
"51778","κάθεφθος","adjective",FALSE
"nlsj42340","καθεψάω","verb",FALSE
"51779","καθέψησις","noun",FALSE
"51780","καθεψιάομαι","verb",FALSE
"51781","καθέψω","verb",FALSE
"51784","καθηγεμών","noun",FALSE
"51785","καθηγέομαι","verb",FALSE
"51786","καθήγησις","noun",FALSE
"51787","καθηγητής","noun",FALSE
"51789","καθηδύνω","verb",FALSE
"51790","καθηδυπαθέω","verb",FALSE
"51792","καθήκω","verb",FALSE
"51795","καθηλόω","verb",FALSE
"51800","κάθημαι","verb",FALSE
"51802","καθημερεία","noun",FALSE
"51803","καθημέριος","adjective",FALSE
"51808","καθησυχάζω","verb",FALSE
"51812","κάθιδρος","adjective",FALSE
"51814","καθίδρυσις","noun",FALSE
"51815","καθιδρύω","verb",FALSE
"51816","καθιέρευσις","noun",FALSE
"51817","καθιερεύω","verb",FALSE
"51818","καθιερουργέω","verb",FALSE
"51819","καθιερόω","verb",FALSE
"51820","καθιέρωσις","noun",FALSE
"51821","καθιερωτέος","adjective",FALSE
"51824","καθιζάνω","verb",FALSE
"51825","καθίζω","verb",FALSE
"51826","καθίημι","verb",FALSE
"51827","καθικετεύω","verb",FALSE
"51829","καθικνέομαι","verb",FALSE
"51832","καθιμάω","verb",FALSE
"51836","κάθιξις","noun",FALSE
"51838","καθιππάζομαι","verb",FALSE
"51840","καθιππεύω","verb",FALSE
"51843","καθιπποτροφέω","verb",FALSE
"51846","κάθισις","noun",FALSE
"51848","καθιστάνω","verb",FALSE
"nlsj62625","καθιστάω","verb",FALSE
"51849","καθίστημι","verb",FALSE
"51850","καθιστήριον","noun",FALSE
"51855","καθό","adverb",FALSE
"51856","καθοδηγέω","verb",FALSE
"51858","καθοδηγία","noun",FALSE
"51859","καθοδηγός","noun",FALSE
"51862","κάθοδος","noun",FALSE
"51863","καθολικός","adjective",FALSE
"51865","καθολκή","noun",FALSE
"51867","καθόλου","adverb",FALSE
"nlsj62670","καθομαλίζω","verb",FALSE
"51871","καθομιλέω","verb",FALSE
"51873","καθομολογέω","verb",FALSE
"51877","καθοπλίζω","verb",FALSE
"51878","καθόπλισις","noun",FALSE
"nlsj62676","καθοπλισμός","noun",FALSE
"51881","καθοράω","verb",FALSE
"nlsj62653","καθορμάω","verb",FALSE
"51884","καθορμίζω","verb",FALSE
"51885","καθόρμιον","noun",FALSE
"nlsj62682","καθοσιόομαι","verb",FALSE
"51890","καθοσίωσις","noun",FALSE
"nlsj62657","καθόσον","adverb",FALSE
"51892","καθότι","adverb",FALSE
"51895","καθυβρίζω","verb",FALSE
"51896","καθυγραίνω","verb",FALSE
"51898","κάθυγρος","adjective",FALSE
"51899","κάθυδρος","adjective",FALSE
"51901","καθυλίζω","verb",FALSE
"51903","καθυμνέω","verb",FALSE
"51906","καθυπάρχω","verb",FALSE
"51908","καθυπερακοντίζω","verb",FALSE
"51910","καθυπερέχω","verb",FALSE
"51912","καθύπερθε","adverb",FALSE
"nlsj62754","καθυπέρτατος","adjective",FALSE
"51913","καθυπερτερέω","verb",FALSE
"51914","καθυπερτέρησις","noun",FALSE
"51917","καθυπέρτερος","adjective",FALSE
"51919","καθυπηρετέομαι","verb",FALSE
"51920","καθυπισχνέομαι","verb",FALSE
"51923","κάθυπνος","adjective",FALSE
"51924","καθυπνόω","verb",FALSE
"51931","καθυποκρίνομαι","verb",FALSE
"51938","καθυστερέω","verb",FALSE
"nlsj42361","καθυφάζω","verb",FALSE
"51941","καθυφαίνω","verb",FALSE
"51944","καθυφίημι","verb",FALSE
"nlsj62698","καθυφίστημι","verb",FALSE
"nlsj65951","καθωρύομαι","verb",FALSE
"51949","καθώς","adverb",FALSE
"51950","καθώσπερ","adverb",FALSE
"51951","καί","conjunction",TRUE
"nlsj5937","Καιάδης","proper",FALSE
"nlsj61638","καιετός","adjective",FALSE
"51958","καικίας","noun",FALSE
"nlsj5939","Καικίλιος","proper",FALSE
"nlsj5932","Καίκινος","proper",FALSE
"nlsj5941","Καινεΐδης","proper",FALSE
"nlsj5940","Καινεύς","proper",FALSE
"51961","καινέω","verb",FALSE
"nlsj5942","Καινήπολις","proper",FALSE
"51963","καινίζω","verb",FALSE
"51964","καινίς","noun",FALSE
"51965","καίνισις","noun",FALSE
"51972","καινολογέω","verb",FALSE
"51973","καινολογία","noun",FALSE
"nlsj5933","Καινόν","proper",FALSE
"51978","καινοπαθής","adjective",FALSE
"51979","καινοπηγής","adjective",FALSE
"51980","καινοπήμων","noun",FALSE
"51981","καινοποιέω","verb",FALSE
"51982","καινοποιητής","noun",FALSE
"51987","καινοπρέπεια","noun",FALSE
"51988","καινοπρεπής","adverb",FALSE
"51989","καινός","adjective",FALSE
"51990","καινόσπουδος","adjective",FALSE
"51995","καινότης","noun",FALSE
"51996","καινοτομέω","verb",FALSE
"51999","καινοτομία","noun",FALSE
"52000","καινοτόμος","adjective",FALSE
