"lemmaID","lemma","POS"
"56828","κερδαντός","adjective"
"56837","κερδίων","adjective"
"56840","κέρδος","noun"
"56841","κερδοσύνη","noun"
"nlsj6206","Κερδύλιος","proper"
"56844","κερδώ","noun"
"nlsj6205","Κερδώ","proper"
"56846","κερδῷος","adjective"
"nlsj6208","Κερεάλιος","proper"
"56848","κερεαλκής","adjective"
"56849","Κερεάτας","proper"
"nlsj6207","Κερέθριος","proper"
"nlsj66503","κερεύς","noun"
"nlsj6211","Κερησσός","proper"
"nlsj6150","Κέρθη","proper"
"nlsj6212","Κερκάσωρος","proper"
"nlsj6213","Κερκέτης","proper"
"nlsj6215","Κερκιδᾶς","proper"
"56859","κερκιδοποιική","noun"
"56860","κερκίζω","verb"
"nlsj6214","Κερκίνη","proper"
"56862","κέρκιον","noun"
"56863","κέρκιος","noun"
"56864","κερκίς","noun"
"56865","κέρκισις","noun"
"56866","κερκιστική","noun"
"56872","κερκοπίθηκος","adjective"
"56873","κερκορῶνος","noun"
"56874","κέρκος","noun"
"56877","κέρκουρος","noun"
"56881","Κέρκυρα","proper"
"nlsj6217","Κερκυών","proper"
"nlsj6216","Κερκύων","proper"
"56883","κερκώπη","noun"
"nlsj66100","κέρκωψ","noun"
"56887","Κέρκωψ","proper"
"56888","κέρμα","noun"
"56889","κερματίζω","verb"
"56890","κερμάτιον","noun"
"56892","κερματιστής","noun"
"56897","κέρνας","noun"
"56900","κέρνος","noun"
"56901","κερνοφορέω","verb"
"56902","κερνοφόρος","noun"
"56903","κεροβάτης","adjective"
"56905","κερόδετος","adjective"
"56907","κερόεις","adjective"
"nlsj6218","Κερόεσσα","proper"
"56908","κεροίαξ","noun"
"56909","κεροπλάστης","noun"
"56910","κεροτυπέω","verb"
"56912","κερουλκός","adjective"
"56913","κερουτιάω","verb"
"56916","κεροφόρος","adjective"
"nlsj6219","Κερσοβλέπτης","proper"
"56920","κερτομέω","verb"
"56921","κερτόμησις","noun"
"56922","κερτομία","noun"
"nlsj66110","κερτόμιος","adjective"
"56926","κέρτομος","adjective"
"nlsj6220","Κερύνης","proper"
"nlsj6221","Κερυνίτης","proper"
"nlsj6222","Κερυνῖτις","proper"
"56932","κέρχνη","noun"
"56934","κέρχνος","noun"
"56939","κερχνώδης","adjective"
"56951","κεστός","adjective"
"56952","κέστρα","noun"
"56954","κεστρεύς","noun"
"nlsj6223","Κεστρίνη","proper"
"56956","κεστρινίσκος","noun"
"56957","κεστρῖνος","noun"
"nlsj6224","Κέστρινος","proper"
"56959","κέστρον","noun"
"56960","κέστρος","noun"
"56967","κευθάνω","verb"
"56971","κευθμός","noun"
"56972","κευθμών","noun"
"56973","κεῦθος","noun"
"56974","κεύθω","verb"
"nlsj6225","Κευθώνυμος","proper"
"56978","κεφάλαιος","adjective"
"56979","κεφαλαιόω","verb"
"56980","κεφαλαιώδης","adverb"
"56981","κεφαλαίωμα","noun"
"56985","κεφαλαλγέω","verb"
"56986","κεφαλαλγής","adjective"
"56987","κεφαλαλγία","noun"
"56988","κεφαλαλγικός","adjective"
"56990","κεφαλαργία","noun"
"56991","κεφαλή","noun"
"nlsj6158","Κεφαλή","proper"
"56992","κεφαληγερέτης","noun"
"56993","κεφαλήγονος","adjective"
"56994","κεφαληδόν","adverb"
"56998","κεφαλικός","adjective"
"57000","κεφαλῖνος","noun"
"57001","κεφάλιον","noun"
"57002","κεφαλίς","noun"
"nlsj6157","Κεφαλίων","proper"
"57006","Κεφαλλήν","proper"
"nlsj6160","Κεφαλλήνιος","proper"
"57007","κεφαλοβαρής","adjective"
"nlsj6163","Κεφαλοίδιον","proper"
"57018","κέφαλος","noun"
"nlsj6135","Κέφαλος","proper"
"57020","κεφαλοτόμος","adjective"
"nlsj6136","Κεφάλων","proper"
"57026","κεφαλωτός","adjective"
"57028","κεχαρισμένως","adjective"
"57031","Κεχηναῖοι","proper"
"57038","κεχωρισμένως","adverb"
"57039","κέω","verb"
"57041","Κέως","proper"
"57044","κῆβος","noun"
"57048","κηδεία","noun"
"57049","κήδειος","adjective"
"57051","κηδεμονεύς","noun"
"57052","κηδεμονία","noun"
"57053","κηδεμονικός","adjective"
"57054","κηδεμών","noun"
"57055","κήδεος","adjective"
"57057","κηδεστής","adjective"
"57058","κηδεστία","noun"
"57062","κήδευμα","noun"
"57064","κήδευσις","noun"
"57066","κηδεύω","verb"
"57067","κήδιστος","adjective"
"57069","κηδομένως","adverb"
"57070","κῆδος","noun"
"57071","κηδοσύνη","noun"
"57073","κήδω","verb"
"57081","κηκάζω","verb"
"57083","κηκασμός","noun"
"nlsj6251","Κηκείδης","proper"
"57087","κηκίς","adjective"
"57088","κηκίω","verb"
"57090","κήλας","noun"
"57093","κήλεος","adjective"
"57095","κηλέω","verb"
"nlsj66652","κηληθμός","noun"
"nlsj66597","κήλημα","noun"
"57102","κήλησις","noun"
"57104","κηλητήριος","adjective"
"57105","κηλήτης","noun"
"57106","κηλητικός","adjective"
"57109","κηλιδόω","verb"
"57112","κηλίς","adjective"
"nlsj6254","Κηλούση","proper"
"57121","κήλων","noun"
"57126","κημός","noun"
"57128","κημόω","verb"
"nlsj6230","Κήναιον","proper"
"57133","κῆνσος","noun"
"57135","κήξ","adjective"
"57138","κηπαῖος","adjective"
"57139","κηπεία","noun"
"57141","κήπευμα","noun"
"57146","κηπεύω","verb"
"57148","κηπίδιον","noun"
"57149","κηπίον","noun"
"57157","κῆπος","noun"
"57159","κηποτύραννος","adjective"
"57162","κηπουρέω","verb"
"57164","κηπουρικός","adjective"
"57165","κηπουρός","noun"
"nlsj66604","κήρ","noun"
"57167","Κήρ","proper"
"57168","κῆρ","noun"
"57170","κηραίνω","verb"
"57172","κηραμύντης","noun"
"57179","κηρεσσιφόρητος","adjective"
"57181","κηριάζω","verb"
"nlsj6233","Κήρινθος","proper"
"57187","κήρινος","adjective"
"57192","κηρίον","noun"
"57195","κηρίς","noun"
"57197","κηριτρεφής","adjective"
"57199","κηριώδης","adjective"
"57201","κηρίων","noun"
"57202","κηρογονία","noun"
"57203","κηρογραφέω","verb"
"57204","κηρογραφία","noun"
"57206","κηρόδετος","adjective"
"57208","κηροειδής","adjective"
"57210","κηρόθι","adverb"
"nlsj43327","κηρόομαι","verb"
"57215","κηροπαγής","adjective"
"57218","κηροπλαστέω","verb"
"57219","κηροπλάστης","noun"
"57221","κηρόπλαστος","adjective"
"57224","κηρός","noun"
"57231","κηρουλκός","adjective"
"57237","κηροχυτέω","verb"
"57238","κηρόχυτος","adjective"
"57241","κήρυγμα","noun"
"57243","κηρύκαινα","adjective"
"57244","κηρυκεία","noun"
"57245","κηρύκειον","noun"
"57247","κηρύκευμα","noun"
"57249","κηρυκεύω","verb"
"57252","κηρυκικός","adjective"
"57255","κηρύκιον","noun"
"nlsj6256","Κηρύκιος","proper"
"57260","κηρύλος","adjective"
"nlsj61519","κήρυξ","noun"
"nlsj6234","Κήρυξ","proper"
"57262","κῆρυξ","noun"
"57263","κήρυξις","noun"
"57264","κηρύσσω","verb"
"57266","κήρωμα","noun"
"57272","κηρωτή","noun"
"nlsj66614","κήτα","noun"
"57276","κητεία","noun"
"nlsj6237","Κήτειοι","proper"
"57277","κήτειος","adjective"
"nlsj6236","Κήτευς","proper"
"57281","κητόδορπος","adjective"
"57282","κητοθηρεῖον","noun"
"57283","κητόομαι","verb"
"57284","κῆτος","noun"
"nlsj66746","κητόφαγος","adjective"
"57287","κητοφόνος","adjective"
"nlsj6257","Κητώ","proper"
"57288","κητώδης","adjective"
"57289","κητώεις","adjective"
"nlsj66617","κήυξ","noun"
"nlsj6238","Κήϋξ","proper"
"57292","Κηφεύς","proper"
"57293","κηφήν","noun"
"nlsj6241","Κηφήνης","proper"
"57296","κηφηνώδης","adjective"
"nlsj6244","Κηφισιεύς","proper"
"57297","Κηφίσιος","proper"
"57299","Κηφισίς","proper"
"nlsj6245","Κηφισόδημος","proper"
"nlsj6246","Κηφισόδοτος","proper"
"nlsj6247","Κηφισόδωρος","proper"
"nlsj6249","Κηφισοκλέης","proper"
"57298","Κηφισός","proper"
"nlsj6248","Κηφισοφῶν","proper"
"nlsj6250","Κηφισσός","proper"
"57302","κηώδης","adjective"
"57303","κηώεις","adjective"
"57306","κιβδηλεία","noun"
"57307","κιβδήλευμα","noun"
"57308","κιβδηλεύω","verb"
"57309","κιβδηλία","noun"
"57310","κιβδηλιάω","verb"
"57311","κίβδηλος","adjective"
"57313","κίβισις","adjective"
"57315","κιβώριον","noun"
"57318","κιβώτιον","noun"
"57320","κιβωτοποιός","noun"
"57321","κιβωτός","noun"
"57325","κιγκλίς","noun"
"57326","κίγκλισις","noun"
"57327","κιγκλισμός","noun"
"57328","κιγκλοβάτης","adjective"
"57329","κίγκλος","noun"
"nlsj6275","Κιδαρίη","proper"
"57333","κίδαρις","noun"
"57336","κίδναμαι","verb"
"57338","κιείνησις","noun"
"nlsj6295","Κιθαιρών","proper"
"nlsj6296","Κιθαιρώνειος","proper"
"nlsj6297","Κιθαιρώνιος","proper"
"nlsj6298","Κιθαιρωνίς","proper"
"57340","κιθάρα","adjective"
"57343","κιθαρίζω","verb"
"57344","κιθάριον","noun"
"57345","κίθαρις","noun"
"57346","κιθάρισις","noun"
"57347","κιθάρισμα","adjective"
"57348","κιθαρισμός","noun"
"57349","κιθαριστέον","adjective"
"57350","κιθαριστήριος","adjective"
"57351","κιθαριστής","noun"
"57352","κιθαριστικός","adjective"
"57353","κιθαρίστρια","noun"
"57355","κιθαριστύς","noun"
"57356","κίθαρος","noun"
"57357","κιθαρῳδέω","verb"
"57359","κιθαρῳδία","noun"
"57360","κιθαρῳδικός","adjective"
"57361","κιθαρῳδός","noun"
"57363","κιθών","adjective"
"57368","κίκι","noun"
"57369","κικίβαλος","noun"
"57371","κίκιννος","adjective"
"57377","κικκαβαῦ","interjection"
"57380","κικλήσκω","verb"
"nlsj6259","Κίκονες","proper"
"nlsj6276","Κικύννα","adverb"
"nlsj6277","Κικυννεύς","proper"
"nlsj6278","Κικυννοῖ","adverb"
"57385","κῖκυς","noun"
"31809","κίκω","verb"
"57393","Κίλιξ","proper"
"nlsj6263","Κίλλα","proper"
"57399","κιλλίβας","adjective"
"57403","κίλλος","noun"
"57408","κιμβεία","noun"
"57410","κίμβιξ","noun"
"nlsj6285","Κιμμερικός","adjective"
"nlsj6287","Κιμμερίς","proper"
"nlsj6288","Κιμώλιος","proper"
"57415","Κίμωλος","proper"
"nlsj6265","Κίμων","proper"
"57418","κινάβρα","noun"
"57419","κιναβράω","verb"
"57422","κινάδιον","adjective"
"57423","κίναδος","noun"
"nlsj6266","Κίναδος","proper"
"nlsj66851","κινάθισμα","noun"
"57430","κιναιδία","noun"
"57436","κιναιδολογέω","verb"
"57438","κιναιδολόγος","adjective"
"57439","κίναιδος","adjective"
"nlsj6291","Κιναίθων","proper"
"57444","κινάρα","adjective"
"57448","κιναχύρα","adjective"
"nlsj66868","κινδαψός","noun"
"57450","κίνδος","noun"
"57452","κινδύνευμα","adjective"
"nlsj66871","κινδυνευτέος","adjective"
"57454","κινδυνευτής","noun"
"57455","κινδυνευτικός","adjective"
"57456","κινδυνεύω","verb"
"57457","κίνδυνος","noun"
"57458","κινδυνώδης","adverb"
"nlsj6292","Κινέης","proper"
"57460","κινέω","verb"
"57461","κινηθμός","noun"
"57463","κίνημα","noun"
"nlsj6293","Κινησίης","proper"
"57466","κίνησις","adjective"
"57470","κινητέος","adjective"
"57471","κινητήρ","noun"
"57472","κινητήριος","adjective"
"57473","κινητής","noun"
"57474","κινητικός","adjective"
"57475","κινητός","adjective"
"57477","κίννα","noun"
"57480","κινναβάρινος","adjective"
"nlsj66887","κιννάβαρις","noun"
"57486","κινναμώμινος","adjective"
"57488","κιννάμωμον","noun"
"57489","κινναμωμοφόρος","adjective"
"57492","κίνυγμα","adjective"
"57493","κίνυμαι","verb"
"57494","κινύρα","adjective"
"nlsj6294","Κινύρης","proper"
"57496","κινύρομαι","verb"
"57497","κινυρός","adjective"
"57498","κινύσσομαι","verb"
"nlsj6267","Κίνυψ","proper"
"57501","κινώπετον","noun"
"57506","κιόκρανον","noun"
"57510","κιονίς","noun"
"57511","κιονίσκος","noun"
"57513","κιονόκρανον","noun"
"nlsj6258","Κίος","proper"
"nlsj6269","Κίρκαιος","proper"
"57521","κίρκη","noun"
"57522","Κίρκη","proper"
"57523","κιρκήλατος","adjective"
"57524","κιρκήσια","noun"
"57525","κιρκίας","noun"
"57527","κίρκιος","noun"
"57528","κίρκος","noun"
"57529","κιρκόω","verb"
"57530","κιρνάω","verb"
"60030","Κιρραῖος","proper"
"57532","κιρράς","noun"
"nlsj6270","Κίρρη","proper"
"57533","κιρρίς","noun"
"57534","κιρροειδής","adjective"
"57535","κιρροκοιλάδια","noun"
"57536","κιρρός","adjective"
"57541","κιρσός","noun"
"nlsj66804","κίσηρις","noun"
"57556","κισηροειδής","adverb"
"57558","κισηρώδης","adjective"
"nlsj66955","κισθός","noun"
"57561","κίσσα","noun"
"nlsj6301","Κισσαῖος","proper"
"57565","κισσάω","verb"
"nlsj6302","Κισσεύς","proper"
"nlsj6271","Κίσση","proper"
"57568","κισσήεις","adjective"
"nlsj6303","Κισσηΐς","proper"
"57569","κισσηρεφής","adjective"
"57570","κισσήρης","adjective"
"nlsj6304","Κισσίδας","proper"
"nlsj66809","κίσσινον","noun"
"57575","κίσσινος","adjective"
"57577","Κίσσιος","proper"
"57580","κισσόδετος","adjective"
"57582","κισσοκόμης","noun"
"57584","κισσόπλεκτος","adjective"
"57585","κισσοποίητος","adjective"
"57586","κισσός","noun"
"57589","κισσοτόμος","adjective"
"57590","κισσοφάγος","adjective"
"57593","κισσοφόρος","adjective"
"57594","κισσόφυλλον","noun"
"57598","κισσόω","verb"
"57599","κισσύβιον","adjective"
"57600","κισσώδης","adjective"
"57606","κίστη","noun"
"57609","κιστίς","noun"
"57612","κιστοφόρος","adjective"
"nlsj6305","Κιτιής","proper"
"nlsj6273","Κίτιον","proper"
"57619","κίτριον","noun"
"57621","κίτρον","noun"
"nlsj43335","κιττάω","verb"
"57628","κίφος","noun"
"57629","κιχάνω","verb"
"57630","κιχήλα","noun"
"nlsj67001","κιχλάζω","verb"
"57632","κίχλη","noun"
"57635","κιχλίζω","verb"
"57636","κιχλισμός","noun"
"57640","κιχράω","verb"
"nlsj6274","Κίχυρος","proper"
"nlsj6307","Κιχώριος","proper"
"57642","κίω","verb"
"57643","κίων","adjective"
"57645","κλαγγαίνω","verb"
"57647","κλαγγέω","verb"
"57648","κλαγγή","noun"
"57649","κλαγγηδόν","adverb"
"57653","κλαγκτός","adjective"
"57656","κλαδαρόρυγχος","noun"
"57657","κλαδαρός","adjective"
"57658","κλαδάσσομαι","verb"
"57659","κλαδάω","verb"
"nlsj6308","Κλάδεος","proper"
"57673","κλαδίσκος","noun"
"57675","κλάδος","adjective"
"nlsj6316","Κλαζομεναί","proper"
"nlsj6315","Κλαζομένιος","proper"
"57681","κλάζω","verb"
"nlsj6311","Κλαίη","proper"
"57683","κλαίω","verb"
"57695","κλᾴξ","adjective"
"nlsj6312","Κλαρεῶτις","proper"
"57703","Κλάριος","proper"
"nlsj6310","Κλάρος","proper"
"57707","κλασαυχενεύομαι","verb"
"57710","κλάσις","adjective"
"57711","κλάσμα","noun"
"57714","κλαστάζω","verb"
"nlsj6313","Κλαύδιος","proper"
"57720","κλαυθμονή","noun"
"57721","κλαυθμός","noun"
"57722","κλαυθμυρίζω","verb"
"57724","κλαυθμυρισμός","noun"
"57725","κλαυθμώδης","adjective"
"57726","κλαυθμών","noun"
"57728","κλαῦμα","noun"
"57732","κλαυσιάω","verb"
"57733","κλαυσίγελως","adjective"
"57734","κλαυσίμαχος","adjective"
"57736","κλαῦσις","noun"
"57740","κλαυστός","adjective"
"57741","κλάω","verb"
"nlsj6328","Κλεάδης","proper"
"nlsj6333","Κλεαίνετος","proper"
"nlsj6334","Κλεανδρίδας","proper"
"nlsj6317","Κλέανδρος","proper"
"nlsj6330","Κλέανθης","proper"
"nlsj6329","Κλεάνωρ","proper"
"nlsj6332","Κλεάρετος","proper"
"nlsj6335","Κλεαρίδας","proper"
"nlsj6318","Κλέαρχος","proper"
"57745","κλεεινός","adjective"
"57746","κλεεννός","adjective"
"nlsj6344","Κλειγένης","proper"
"nlsj6336","Κλείδημος","proper"
"nlsj6337","Κλείδικος","proper"
"57751","κλειδίον","noun"
"nlsj67087","κλειδοῦχος","noun"
"57758","κλειδόω","verb"
"57761","κλειθρία","adjective"
"57764","κλεῖθρον","noun"
"nlsj6345","Κλειναρέτη","proper"
"nlsj6346","Κλεινίης","proper"
"nlsj6347","Κλεινόμαχος","proper"
"nlsj6348","Κλεινόπατρος","proper"
"57768","κλεινός","adjective"
"nlsj6350","Κλεϊππίδης","proper"
"57771","κλείς","noun"
"nlsj6338","Κλεισθένης","proper"
"57774","κλεισίον","noun"
"57775","κλεῖσις","noun"
"57779","κλειστός","adjective"
"57780","κλεῖστρον","noun"
"nlsj6353","Κλειταγόρη","proper"
"nlsj6340","Κλείταρχος","proper"
"nlsj6352","Κλειτή","proper"
"nlsj6339","Κλείτη","proper"
"nlsj6354","Κλειτόδημος","proper"
"nlsj6358","Κλειτόδικος","proper"
"nlsj6355","Κλειτόμαχος","proper"
"nlsj6357","Κλειτόριος","proper"
"57784","κλειτός","adjective"
"nlsj6356","Κλειτός","proper"
"nlsj6341","Κλεῖτος","proper"
"nlsj6359","Κλειτοφῶν","proper"
"nlsj6360","Κλειτώνυμος","proper"
"nlsj6342","Κλείτωρ","proper"
"57791","Κλειώ","proper"
"57788","κλείω","verb"
"57792","κλέμμα","noun"
"57793","κλεμμάδιος","adjective"
"nlsj6319","Κλέοβις","proper"
"nlsj6361","Κλεοβοία","proper"
"nlsj6377","Κλεοβουλίνη","proper"
"nlsj6362","Κλεόβουλος","proper"
"nlsj6382","Κλεογένης","proper"
"nlsj6364","Κλεόδαιος","proper"
"nlsj6365","Κλεόδημος","proper"
"nlsj6378","Κλεοδίκη","proper"
"nlsj6366","Κλεόδοξα","proper"
"nlsj6379","Κλεοδώρη","proper"
"nlsj6383","Κλεοίτης","proper"
"nlsj6368","Κλεόκριτος","proper"
"nlsj6369","Κλεόλαος","proper"
"nlsj6320","Κλεόλης","proper"
"nlsj6370","Κλεόμαχος","proper"
"nlsj6371","Κλεόμβροτος","proper"
"nlsj6372","Κλεομένης","proper"
"57796","Κλεομενισταί","proper"
"nlsj6373","Κλεομήδης","proper"
"nlsj6321","Κλέομμις","proper"
"nlsj6387","Κλεονίκη","proper"
"nlsj6374","Κλεόνικος","proper"
"nlsj6322","Κλέοννις","proper"
"nlsj6363","Κλεόξενος","proper"
"nlsj6388","Κλεοπάτρη","proper"
"nlsj6375","Κλεόπομπος","proper"
"nlsj6323","Κλέοπος","proper"
"nlsj6389","Κλεοπτόλεμος","proper"
"57798","κλέος","noun"
"nlsj6390","Κλεοσθένης","proper"
"nlsj6376","Κλεόστρατος","proper"
"nlsj6367","Κλεόφαντος","proper"
"nlsj6380","Κλεοφύλη","proper"
"nlsj6381","Κλεοφῶν","proper"
"nlsj6392","Κλεοχαρείη","proper"
"nlsj6391","Κλεοχάρης","proper"
"nlsj6324","Κλέοχος","proper"
"57805","κλεπτέον","adjective"
"57807","κλέπτης","noun"
"57809","κλεπτικός","adjective"
"57812","κλεπτίστατος","adjective"
"57813","κλεπτοσύνη","noun"
"57817","κλέπτω","verb"
"57822","κλεψίαμβος","adjective"
"57823","κλεψίγαμος","adjective"
"57826","κλεψίνοος","adjective"
"57827","κλεψίνυμφος","adjective"
"57830","κλεψιτόκος","adjective"
"57831","κλεψίφρων","adjective"
"57833","κλεψύδρα","noun"
"nlsj6397","Κλεψύδρη","proper"
"57834","κλεψύδριον","noun"
"nlsj6384","Κλεώ","proper"
"57835","κλέω","verb"
"nlsj6325","Κλέων","proper"
"nlsj6394","Κλεωναί","proper"
"nlsj6395","Κλεωναῖος","proper"
"nlsj6326","Κλεώνη","proper"
"nlsj6396","Κλεωνύμης","proper"
"nlsj6393","Κλεώνυμος","proper"
"57840","κλήδην","adverb"
"57841","κληδονίζω","verb"
"57843","κληδόνισμα","noun"
"57844","κληδονισμός","noun"
"57846","κληδών","noun"
"57847","κλῄζω","verb"
"57850","κλήθρα","noun"
"57854","κλῆθρος","noun"
"57858","κλῆμα","noun"
"57861","κλημάτινος","adjective"
"57862","κληματίς","noun"
"nlsj6398","Κλήμης","proper"
"nlsj67016","κλήριος","adjective"
"57872","κληροδοσία","noun"
"57874","κληρονομέω","verb"
"57875","κληρονόμημα","noun"
"57876","κληρονομία","noun"
"nlsj67156","κληρονόμος","noun"
"57879","κληρόνομος","noun"
"57880","κληροπαλής","adjective"
"57881","κλῆρος","adjective"
"57885","κληρουχέω","verb"
"57886","κληρούχημα","noun"
"57887","κληρουχία","noun"
"57888","κληρουχικός","adjective"
"nlsj67164","κληροῦχος","noun"
"57889","κλήρουχος","noun"
"57890","κληρόω","verb"
"57891","κλήρωσις","noun"
"57892","κληρωτήριον","noun"
"57893","κληρωτής","noun"
"57895","κληρωτικός","adjective"
"57896","κληρωτός","adjective"
"57899","κλῆσις","noun"
"nlsj67141","κλῇσις","noun"
"nlsj6401","Κλησώ","proper"
"nlsj6399","Κλήσων","proper"
"57902","κλητέος","adjective"
"57903","κλητεύω","verb"
"nlsj6400","Κλήτη","proper"
"57904","κλητήρ","noun"
"57906","κλητός","adjective"
"57909","κλήτωρ","adjective"
"57911","κλίμα","noun"
"nlsj67186","κλιμάζω","verb"
"57913","κλιμακηδόν","adverb"
"57917","κλιμάκιον","noun"
"57918","κλιμακίς","noun"
"57922","κλιμακόεις","adjective"
"57923","κλιμακοφόρος","adjective"
"57924","κλιμακτήρ","noun"
"57927","κλιμακώδης","adjective"
"57928","κλιμακωτός","adverb"
"57929","κλῖμαξ","noun"
"57931","κλιματίας","noun"
"57933","κλινάριον","noun"
"57935","κλίνειος","adjective"
"57936","κλίνη","noun"
"57937","κλινήρης","adjective"
"57938","κλινίδιον","noun"
"57941","κλινίς","noun"
"57943","κλινοκοσμέω","verb"
"57946","κλινοπετής","adjective"
"57952","κλινοποιός","noun"
"57958","κλινουργός","noun"
"57960","κλιντήρ","noun"
"57962","κλιντήριον","noun"
"57964","κλίνω","verb"
"57965","κλισία","noun"
"57966","κλισιάδες","adjective"
"57968","κλισίηθεν","adverb"
"57969","κλισίηνδε","adverb"
"57970","κλίσιον","noun"
"57972","κλίσις","adjective"
"57975","κλισμός","noun"
"57979","κλίτος","adjective"
"nlsj67232","κλιτύς","noun"
"57982","κλοιός","noun"
"nlsj6405","Κλονᾶς","proper"
"57985","κλονέω","verb"
"57986","κλόνησις","noun"
"nlsj6406","Κλονίη","proper"
"nlsj6407","Κλονίος","proper"
"57991","κλόνος","noun"
"57993","κλοπαῖος","adjective"
"57996","κλοπεύς","noun"
"57997","κλοπεύω","verb"
"57998","κλοπή","noun"
"57999","κλοπικός","adjective"
"58000","κλοπιμαῖος","adjective"
"58002","κλόπιος","adjective"
"58003","κλοπός","noun"
"58004","κλοποφορέω","verb"
"58008","κλοτοπεύω","verb"
"nlsj6408","Κλούσιον","proper"
"58010","κλοῦστρον","noun"
"58013","κλυδάζομαι","verb"
"58015","κλυδασμός","noun"
"58019","κλύδων","adjective"
"nlsj43185","κλυδωνίζομαι","verb"
"58021","κλυδώνιον","noun"
"58025","κλύζω","verb"
"nlsj6413","Κλυμένη","proper"
"58027","κλύμενον","noun"
"nlsj6409","Κλύμενος","proper"
"58030","κλύσις","adjective"
"58031","κλύσμα","noun"
"58033","κλυσμάτιον","noun"
"58034","κλυσμός","noun"
"58036","κλυστήρ","noun"
"nlsj6414","Κλυταιμνήστρα","proper"
"nlsj6420","Κλυτιάδης","proper"
"nlsj6417","Κλυτίδης","proper"
"nlsj6416","Κλυτίη","proper"
"nlsj6418","Κλυτίος","proper"
"nlsj6411","Κλύτιος","proper"
"nlsj6419","Κλυτίππη","proper"
"58040","κλυτόβουλος","adjective"
"58042","κλυτοεργός","adjective"
"58043","κλυτόκαρπος","adjective"
"58044","κλυτόμαντις","noun"
"nlsj6422","Κλυτομήδης","proper"
"58045","κλυτόμητις","adjective"
"nlsj6421","Κλυτόνηος","proper"
"58049","κλυτόπωλος","adjective"
"58050","κλυτός","adjective"
"nlsj6412","Κλυτός","proper"
"nlsj6410","Κλύτος","proper"
"58052","κλυτοτέχνης","noun"
"58054","κλυτότοξος","adjective"
"58057","κλύω","verb"
"58060","κλωγμός","noun"
"nlsj6423","Κλώδιος","proper"
"58063","κλώζω","verb"
"58064","Κλῶθες","proper"
"58066","Κλωθώ","proper"
"58065","κλώθω","verb"
"58068","κλωμακόεις","adjective"
"nlsj67297","κλώμαξ","noun"
"58070","κλών","adjective"
"nlsj67311","κλωνάριον","noun"
"nlsj67312","κλωνίον","noun"
"58076","κλωπάομαι","verb"
"58077","κλωπεία","noun"
"nlsj43575","κλωπεύω","verb"
"nlsj67317","κλωπήιος","adjective"
"58080","κλωπίδαι","noun"
"58081","κλωπικός","adjective"
"58084","κλῶσις","noun"
"58086","κλῶσμα","noun"
"58089","κλωστήρ","noun"
"58091","κλωστής","noun"
"58093","κλωστός","adjective"
"58095","κλώψ","adjective"
"nlsj6427","Κναγεύς","proper"
"nlsj6428","Κνακάδιον","proper"
"nlsj6429","Κνακαλήσιος","proper"
"nlsj6426","Κνάκαλος","proper"
"nlsj6430","Κνακίης","proper"
"nlsj67333","κνάμπτω","verb"
"58098","κνάπτω","verb"
"nlsj6431","Κνάυσος","proper"
"58103","κναφεῖον","noun"
"58104","κναφεύς","noun"
"58105","κναφευτικός","adjective"
"58109","κνάφος","noun"
"58113","κνάω","verb"
"58114","κνεφάζω","verb"
"58115","κνεφαῖος","adjective"
"58117","κνέφας","noun"
"58118","κνέωρον","noun"
"58124","κνήθω","verb"
"58132","κνηκόπυρος","adjective"
"nlsj67332","κνηκός","adjective"
"58133","κνῆκος","noun"
"58141","κνήμαργος","adjective"
"58142","κνήμη","adjective"
"58146","κνημιδοφόρος","adjective"
"58149","κνημίς","noun"
"nlsj6432","Κνῆμις","proper"
"58151","κνημός","noun"
"nlsj6433","Κνῆμος","proper"
"58152","κνημόω","verb"
"58156","κνησιάω","verb"
"58157","κνῆσις","noun"
"58159","κνῆσμα","noun"
"58160","κνησμονή","noun"
"58161","κνησμός","noun"
"58162","κνησμώδης","adverb"
"nlsj67352","κνηστίς","noun"
"58167","κνῆστις","noun"
"58169","κνηστός","adjective"
"58172","κνήφη","noun"
"58175","κνίδη","adjective"
"nlsj6437","Κνιδίνιον","proper"
"nlsj6434","Κνίδιον","proper"
"58176","Κνίδιος","proper"
"58178","Κνιδόθεν","adverb"
"58180","Κνίδος","proper"
"58184","κνίζω","verb"
"58197","κνῖσα","adjective"
"58200","κνισάω","verb"
"58201","κνισήεις","adjective"
"58203","κνίσμα","noun"
"58204","κνισμός","noun"
"58206","κνισοκόλαξ","noun"
"58207","κνισολοιχία","noun"
"58208","κνισολοιχός","adjective"
"nlsj67401","κνισός","adjective"
"58209","κνῖσος","noun"
"58212","κνισόω","verb"
"58215","κνισώδης","adjective"
"58216","κνισωτός","adjective"
"58219","κνίψ","noun"
"nlsj6441","Κνοῖθος","proper"
"nlsj6442","Κνοῦφις","proper"
"58222","κνύζα","noun"
"nlsj43681","κνυζάομαι","verb"
"58226","κνυζηθμός","noun"
"58227","κνύζημα","noun"
"58230","κνυζόω","verb"
"58232","κνῦμα","noun"
"58242","κνώδαλον","noun"
"58246","κνώδων","noun"
"nlsj6444","Κνωπίας","proper"
"58248","κνωπόμορφος","adjective"
"nlsj6443","Κνωσσίη","proper"
"nlsj6445","Κνωσσός","proper"
"58249","κνώσσω","verb"
